vul_id,repo,fixed_commit_sha,tag,version,vuddy,movery,v1scan,fire,vulture,verdict
CVE-2023-7192,torvalds/linux,ac4893980bbe79ce383daf9a0885666a30fe4c83,vul,v3.3,FN,TP,FN,TP,FN,TP
CVE-2023-7192,torvalds/linux,ac4893980bbe79ce383daf9a0885666a30fe4c83,vul,v4.9,FN,TP,FN,TP,FN,TP
CVE-2023-7192,torvalds/linux,ac4893980bbe79ce383daf9a0885666a30fe4c83,fix,v6.4,TN,TN,TN,TN,TN,TN
CVE-2024-0443,torvalds/linux,20cb1c2fb7568a6054c55defe044311397e01ddb,pre,v6.0,TN,FP,TN,TN,TN,FP
CVE-2024-0443,torvalds/linux,20cb1c2fb7568a6054c55defe044311397e01ddb,vul,v6.2,TP,TP,TP,FN,FN,TP
CVE-2024-0443,torvalds/linux,20cb1c2fb7568a6054c55defe044311397e01ddb,vul,v6.3,TP,TP,TP,FN,FN,TP
CVE-2024-0443,torvalds/linux,20cb1c2fb7568a6054c55defe044311397e01ddb,fix,v6.16,TN,TN,TN,TN,FP,TN
CVE-2024-0607,torvalds/linux,c301f0981fdd3fd1ffac6836b423c4d7a8e0eb63,pre,v4.1,TN,TN,TN,TN,FP,TN
CVE-2024-0607,torvalds/linux,c301f0981fdd3fd1ffac6836b423c4d7a8e0eb63,vul,v4.5,FN,FN,FN,FN,FN,TP
CVE-2024-0607,torvalds/linux,c301f0981fdd3fd1ffac6836b423c4d7a8e0eb63,vul,v5.6,TP,TP,TP,TP,FN,TP
CVE-2024-0607,torvalds/linux,c301f0981fdd3fd1ffac6836b423c4d7a8e0eb63,fix,v6.7,TN,TN,TN,TN,TN,TN
CVE-2024-1086,torvalds/linux,f342de4e2f33e0e39165d8639387aa6c19dff660,pre,v3.13,TN,TN,TN,TN,FP,TN
CVE-2024-1086,torvalds/linux,f342de4e2f33e0e39165d8639387aa6c19dff660,vul,v3.15,FN,FN,FN,FN,FN,FN
CVE-2024-1086,torvalds/linux,f342de4e2f33e0e39165d8639387aa6c19dff660,vul,v4.19,FN,FN,FN,FN,FN,TP
CVE-2024-1086,torvalds/linux,f342de4e2f33e0e39165d8639387aa6c19dff660,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2024-1151,torvalds/linux,6e2f90d31fe09f2b852de25125ca875aabd81367,pre,v4.10,TN,FP,TN,TN,TN,TN
CVE-2024-1151,torvalds/linux,6e2f90d31fe09f2b852de25125ca875aabd81367,vul,v4.12,FN,FN,FN,FN,FN,TP
CVE-2024-1151,torvalds/linux,6e2f90d31fe09f2b852de25125ca875aabd81367,vul,v5.6,TP,TP,TP,TP,TP,TP
CVE-2024-1151,torvalds/linux,6e2f90d31fe09f2b852de25125ca875aabd81367,fix,v6.14,TN,FP,TN,TN,FP,TN
CVE-2024-23307,torvalds/linux,dfd2bf436709b2bccb78c2dda550dde93700efa7,pre,v3.13,TN,TN,TN,TN,TN,TN
CVE-2024-23307,torvalds/linux,dfd2bf436709b2bccb78c2dda550dde93700efa7,vul,v4.1,FN,TP,FN,TP,FN,TP
CVE-2024-23307,torvalds/linux,dfd2bf436709b2bccb78c2dda550dde93700efa7,vul,v4.8,FN,TP,FN,TP,FN,TP
CVE-2024-23307,torvalds/linux,dfd2bf436709b2bccb78c2dda550dde93700efa7,fix,v6.9,TN,TN,TN,TN,FP,TN
CVE-2024-25744,torvalds/linux,b82a8dbd3d2f4563156f7150c6f2ecab6e960b30,vul,v5.17,FN,FN,FN,FN,TP,FN
CVE-2024-25744,torvalds/linux,b82a8dbd3d2f4563156f7150c6f2ecab6e960b30,vul,v6.0,FN,FN,FN,FN,TP,FN
CVE-2024-25744,torvalds/linux,b82a8dbd3d2f4563156f7150c6f2ecab6e960b30,fix,v6.11,TN,TN,TN,FP,TN,TN
CVE-2024-25744,torvalds/linux,b82a8dbd3d2f4563156f7150c6f2ecab6e960b30,fix,v6.15,TN,TN,TN,TN,TN,TN
CVE-2024-26581,torvalds/linux,60c0c230c6f046da536d3df8b39a20b9a9fd6af0,pre,v6.4,TN,TN,TN,TN,TN,TN
CVE-2024-26581,torvalds/linux,60c0c230c6f046da536d3df8b39a20b9a9fd6af0,vul,v6.5,FN,TP,FN,FN,FN,TP
CVE-2024-26581,torvalds/linux,60c0c230c6f046da536d3df8b39a20b9a9fd6af0,vul,v6.6,FN,TP,FN,TP,FN,TP
CVE-2024-26581,torvalds/linux,60c0c230c6f046da536d3df8b39a20b9a9fd6af0,fix,v6.8,TN,TN,TN,TN,FP,TN
CVE-2024-26582,torvalds/linux,32b55c5ff9103b8508c1e04bfa5a08c64e7a925f,pre,v5.7,TN,TN,TN,TN,TN,FP
CVE-2024-26582,torvalds/linux,32b55c5ff9103b8508c1e04bfa5a08c64e7a925f,vul,v6.0,FN,TP,FN,FN,FN,TP
CVE-2024-26582,torvalds/linux,32b55c5ff9103b8508c1e04bfa5a08c64e7a925f,vul,v6.3,FN,TP,TP,TP,FN,TP
CVE-2024-26582,torvalds/linux,32b55c5ff9103b8508c1e04bfa5a08c64e7a925f,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2024-26583,torvalds/linux,aec7961916f3f9e88766e2688992da6980f11b8d,pre,v5.5,TN,FP,TN,TN,TN,TN
CVE-2024-26583,torvalds/linux,aec7961916f3f9e88766e2688992da6980f11b8d,vul,v5.7,FN,TP,FN,TP,TP,TP
CVE-2024-26583,torvalds/linux,aec7961916f3f9e88766e2688992da6980f11b8d,vul,v5.19,FN,TP,TP,TP,FN,TP
CVE-2024-26583,torvalds/linux,aec7961916f3f9e88766e2688992da6980f11b8d,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2024-26588,torvalds/linux,36a87385e31c9343af9a4756598e704741250a67,vul,v6.1,FN,TP,TP,TP,FN,TP
CVE-2024-26588,torvalds/linux,36a87385e31c9343af9a4756598e704741250a67,vul,v6.3,FN,TP,TP,TP,TP,TP
CVE-2024-26588,torvalds/linux,36a87385e31c9343af9a4756598e704741250a67,fix,v6.15,TN,FP,FP,TN,TN,TN
CVE-2024-26588,torvalds/linux,36a87385e31c9343af9a4756598e704741250a67,fix,v6.17,TN,FP,FP,TN,FP,TN
CVE-2024-26591,torvalds/linux,715d82ba636cb3629a6e18a33bb9dbe53f9936ee,pre,v5.11,TN,FP,TN,TN,FP,TN
CVE-2024-26591,torvalds/linux,715d82ba636cb3629a6e18a33bb9dbe53f9936ee,vul,v5.13,FN,TP,FN,TP,FN,FN
CVE-2024-26591,torvalds/linux,715d82ba636cb3629a6e18a33bb9dbe53f9936ee,vul,v5.19,FN,TP,FN,TP,FN,FN
CVE-2024-26591,torvalds/linux,715d82ba636cb3629a6e18a33bb9dbe53f9936ee,fix,v6.17,TN,FP,TN,TN,TN,TN
CVE-2024-26593,torvalds/linux,c1c9d0f6f7f1dbf29db996bd8e166242843a5f21,pre,v3.6,TN,TN,TN,TN,TN,TN
CVE-2024-26593,torvalds/linux,c1c9d0f6f7f1dbf29db996bd8e166242843a5f21,vul,v5.3,FN,FN,FN,FN,FN,TP
CVE-2024-26593,torvalds/linux,c1c9d0f6f7f1dbf29db996bd8e166242843a5f21,vul,v5.17,FN,FN,FN,FN,FN,TP
CVE-2024-26593,torvalds/linux,c1c9d0f6f7f1dbf29db996bd8e166242843a5f21,fix,v6.15,TN,TN,TN,TN,FP,TN
CVE-2024-26594,torvalds/linux,92e470163d96df8db6c4fa0f484e4a229edb903d,vul,v6.4,TP,TP,TP,TP,TP,TP
CVE-2024-26594,torvalds/linux,92e470163d96df8db6c4fa0f484e4a229edb903d,vul,v6.5,FN,TP,TP,TP,FN,TP
CVE-2024-26594,torvalds/linux,92e470163d96df8db6c4fa0f484e4a229edb903d,fix,v6.13,TN,TN,FP,TN,TN,TN
CVE-2024-26594,torvalds/linux,92e470163d96df8db6c4fa0f484e4a229edb903d,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2024-26598,torvalds/linux,ad362fe07fecf0aba839ff2cc59a3617bd42c33f,vul,v5.8,TP,TP,TP,TP,FN,TP
CVE-2024-26598,torvalds/linux,ad362fe07fecf0aba839ff2cc59a3617bd42c33f,vul,v5.9,FN,TP,TP,TP,TP,TP
CVE-2024-26598,torvalds/linux,ad362fe07fecf0aba839ff2cc59a3617bd42c33f,fix,v6.10,TN,FP,TN,TN,FP,TN
CVE-2024-26598,torvalds/linux,ad362fe07fecf0aba839ff2cc59a3617bd42c33f,fix,v6.17,TN,FP,TN,TN,TN,TN
CVE-2024-26601,torvalds/linux,c9b528c35795b711331ed36dc3dbee90d5812d4e,pre,v5.8,TN,TN,TN,TN,FP,TN
CVE-2024-26601,torvalds/linux,c9b528c35795b711331ed36dc3dbee90d5812d4e,vul,v5.11,FN,TP,FN,FN,FN,TP
CVE-2024-26601,torvalds/linux,c9b528c35795b711331ed36dc3dbee90d5812d4e,vul,v5.13,TP,TP,TP,FN,TP,TP
CVE-2024-26601,torvalds/linux,c9b528c35795b711331ed36dc3dbee90d5812d4e,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2024-26603,torvalds/linux,d877550eaf2dc9090d782864c96939397a3c6835,vul,v5.14,FN,FN,FN,FN,FN,TP
CVE-2024-26603,torvalds/linux,d877550eaf2dc9090d782864c96939397a3c6835,vul,v5.16,TP,TP,TP,TP,FN,TP
CVE-2024-26603,torvalds/linux,d877550eaf2dc9090d782864c96939397a3c6835,fix,v6.8,TN,TN,TN,TN,FP,TN
CVE-2024-26603,torvalds/linux,d877550eaf2dc9090d782864c96939397a3c6835,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2024-26615,torvalds/linux,dbc153fd3c142909e564bb256da087e13fbf239c,pre,v4.16,TN,FP,TN,TN,FP,TN
CVE-2024-26615,torvalds/linux,dbc153fd3c142909e564bb256da087e13fbf239c,vul,v4.19,FN,TP,FN,FN,TP,FN
CVE-2024-26615,torvalds/linux,dbc153fd3c142909e564bb256da087e13fbf239c,vul,v5.17,FN,TP,TP,TP,TP,TP
CVE-2024-26615,torvalds/linux,dbc153fd3c142909e564bb256da087e13fbf239c,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2024-26620,torvalds/linux,850fb7fa8c684a4c6bf0e4b6978f4ddcc5d43d11,pre,v5.15,TN,TN,TN,TN,TN,TN
CVE-2024-26620,torvalds/linux,850fb7fa8c684a4c6bf0e4b6978f4ddcc5d43d11,vul,v6.0,TP,TP,TP,TP,FN,TP
CVE-2024-26620,torvalds/linux,850fb7fa8c684a4c6bf0e4b6978f4ddcc5d43d11,vul,v6.3,TP,TP,TP,TP,FN,TP
CVE-2024-26620,torvalds/linux,850fb7fa8c684a4c6bf0e4b6978f4ddcc5d43d11,fix,v6.9,TN,FP,TN,TN,FP,TN
CVE-2024-26629,torvalds/linux,edcf9725150e42beeca42d085149f4c88fa97afd,pre,v5.12,TN,FP,TN,TN,TN,TN
CVE-2024-26629,torvalds/linux,edcf9725150e42beeca42d085149f4c88fa97afd,vul,v5.19,FN,TP,TP,TP,FN,TP
CVE-2024-26629,torvalds/linux,edcf9725150e42beeca42d085149f4c88fa97afd,vul,v6.2,TP,TP,TP,TP,FN,TP
CVE-2024-26629,torvalds/linux,edcf9725150e42beeca42d085149f4c88fa97afd,fix,v6.9,TN,TN,TN,TN,FP,TN
CVE-2024-26632,torvalds/linux,7bed6f3d08b7af27b7015da8dc3acf2b9c1f21d7,vul,v5.17,FN,FN,FN,FN,FN,TP
CVE-2024-26632,torvalds/linux,7bed6f3d08b7af27b7015da8dc3acf2b9c1f21d7,vul,v5.18,TP,FN,FN,FN,FN,TP
CVE-2024-26632,torvalds/linux,7bed6f3d08b7af27b7015da8dc3acf2b9c1f21d7,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2024-26632,torvalds/linux,7bed6f3d08b7af27b7015da8dc3acf2b9c1f21d7,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2024-26642,torvalds/linux,16603605b667b70da974bea8216c93e7db043bf1,pre,v3.18,TN,TN,TN,TN,TN,TN
CVE-2024-26642,torvalds/linux,16603605b667b70da974bea8216c93e7db043bf1,vul,v4.1,FN,FN,FN,FN,FN,TP
CVE-2024-26642,torvalds/linux,16603605b667b70da974bea8216c93e7db043bf1,vul,v5.2,FN,FN,FN,FN,FN,TP
CVE-2024-26642,torvalds/linux,16603605b667b70da974bea8216c93e7db043bf1,fix,v6.14,TN,TN,TN,TN,TN,TN
CVE-2024-26644,torvalds/linux,7081929ab2572920e94d70be3d332e5c9f97095a,vul,v2.6.29,FN,FN,FN,FN,TP,TP
CVE-2024-26644,torvalds/linux,7081929ab2572920e94d70be3d332e5c9f97095a,vul,v3.19,FN,FN,FN,FN,FN,TP
CVE-2024-26644,torvalds/linux,7081929ab2572920e94d70be3d332e5c9f97095a,fix,v6.9,TN,TN,TN,TN,TN,TN
CVE-2024-26644,torvalds/linux,7081929ab2572920e94d70be3d332e5c9f97095a,fix,v6.11,TN,TN,TN,TN,TN,TN
CVE-2024-26649,torvalds/linux,bc03c02cc1991a066b23e69bbcc0f66e8f1f7453,pre,v6.1,TN,TN,TN,TN,FP,TN
CVE-2024-26649,torvalds/linux,bc03c02cc1991a066b23e69bbcc0f66e8f1f7453,vul,v6.3,FN,FN,FN,FN,FN,TP
CVE-2024-26649,torvalds/linux,bc03c02cc1991a066b23e69bbcc0f66e8f1f7453,vul,v6.7,TP,FN,TP,FN,TP,TP
CVE-2024-26649,torvalds/linux,bc03c02cc1991a066b23e69bbcc0f66e8f1f7453,fix,v6.14,TN,TN,TN,TN,TN,TN
CVE-2024-26657,torvalds/linux,f34e8bb7d6c6626933fe993e03ed59ae85e16abb,pre,v6.5,TN,TN,TN,TN,TN,TN
CVE-2024-26657,torvalds/linux,f34e8bb7d6c6626933fe993e03ed59ae85e16abb,vul,v6.7,FN,FN,FN,FN,FN,TP
CVE-2024-26657,torvalds/linux,f34e8bb7d6c6626933fe993e03ed59ae85e16abb,vul,v6.8,TP,FN,FN,FN,FN,TP
CVE-2024-26657,torvalds/linux,f34e8bb7d6c6626933fe993e03ed59ae85e16abb,fix,v6.15,TN,TN,TN,TN,TN,TN
CVE-2024-26659,torvalds/linux,7c4650ded49e5b88929ecbbb631efb8b0838e811,vul,v2.6.36,FN,FN,FN,FN,FN,TP
CVE-2024-26659,torvalds/linux,7c4650ded49e5b88929ecbbb631efb8b0838e811,vul,v4.3,FN,FN,FN,FN,FN,TP
CVE-2024-26659,torvalds/linux,7c4650ded49e5b88929ecbbb631efb8b0838e811,fix,v6.11,TN,TN,TN,TN,TN,TN
CVE-2024-26659,torvalds/linux,7c4650ded49e5b88929ecbbb631efb8b0838e811,fix,v6.15,TN,TN,TN,TN,TN,TN
CVE-2024-26667,torvalds/linux,7f3d03c48b1eb6bc45ab20ca98b8b11be25f9f52,vul,v5.19,FN,TP,FN,FN,FN,TP
CVE-2024-26667,torvalds/linux,7f3d03c48b1eb6bc45ab20ca98b8b11be25f9f52,vul,v6.5,FN,TP,FN,TP,TP,TP
CVE-2024-26667,torvalds/linux,7f3d03c48b1eb6bc45ab20ca98b8b11be25f9f52,fix,v6.14,TN,TN,TN,TN,TN,TN
CVE-2024-26667,torvalds/linux,7f3d03c48b1eb6bc45ab20ca98b8b11be25f9f52,fix,v6.15,TN,TN,TN,TN,TN,TN
CVE-2024-26669,torvalds/linux,32f2a0afa95fae0d1ceec2ff06e0e816939964b8,pre,v4.19,TN,FP,TN,FP,TN,FP
CVE-2024-26669,torvalds/linux,32f2a0afa95fae0d1ceec2ff06e0e816939964b8,vul,v5.1,FN,TP,FN,TP,FN,TP
CVE-2024-26669,torvalds/linux,32f2a0afa95fae0d1ceec2ff06e0e816939964b8,vul,v5.4,TP,TP,TP,TP,FN,TP
CVE-2024-26669,torvalds/linux,32f2a0afa95fae0d1ceec2ff06e0e816939964b8,fix,v6.8,TN,TN,TN,TN,FP,TN
CVE-2024-26685,torvalds/linux,5bc09b397cbf1221f8a8aacb1152650c9195b02b,pre,v3.0,TN,FP,TN,TN,TN,TN
CVE-2024-26685,torvalds/linux,5bc09b397cbf1221f8a8aacb1152650c9195b02b,vul,v3.12,FN,TP,FN,FN,FN,TP
CVE-2024-26685,torvalds/linux,5bc09b397cbf1221f8a8aacb1152650c9195b02b,vul,v4.1,FN,TP,FN,FN,FN,TP
CVE-2024-26685,torvalds/linux,5bc09b397cbf1221f8a8aacb1152650c9195b02b,fix,v6.11,TN,FP,FP,TN,FP,TN
CVE-2024-26697,torvalds/linux,67b8bcbaed4777871bb0dcc888fb02a614a98ab1,vul,v2.6.30,FN,TP,FN,FN,FN,TP
CVE-2024-26697,torvalds/linux,67b8bcbaed4777871bb0dcc888fb02a614a98ab1,vul,v3.8,TP,TP,TP,TP,FN,TP
CVE-2024-26697,torvalds/linux,67b8bcbaed4777871bb0dcc888fb02a614a98ab1,fix,v6.12,TN,TN,TN,TN,FP,TN
CVE-2024-26697,torvalds/linux,67b8bcbaed4777871bb0dcc888fb02a614a98ab1,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2024-26698,torvalds/linux,e0526ec5360a48ad3ab2e26e802b0532302a7e11,pre,v4.17,TN,TN,TN,TN,TN,TN
CVE-2024-26698,torvalds/linux,e0526ec5360a48ad3ab2e26e802b0532302a7e11,vul,v5.8,TP,FN,FN,FN,FN,TP
CVE-2024-26698,torvalds/linux,e0526ec5360a48ad3ab2e26e802b0532302a7e11,vul,v5.18,FN,FN,FN,FN,FN,TP
CVE-2024-26698,torvalds/linux,e0526ec5360a48ad3ab2e26e802b0532302a7e11,fix,v6.13,TN,TN,TN,TN,TN,TN
CVE-2024-26700,torvalds/linux,e6a7df96facdcf5b1f71eb3ec26f2f9f6ad61e57,vul,v4.15,FN,FN,FN,FN,TP,FN
CVE-2024-26700,torvalds/linux,e6a7df96facdcf5b1f71eb3ec26f2f9f6ad61e57,vul,v5.13,FN,FN,FN,FN,FN,TP
CVE-2024-26700,torvalds/linux,e6a7df96facdcf5b1f71eb3ec26f2f9f6ad61e57,fix,v6.12,TN,TN,TN,TN,TN,FP
CVE-2024-26700,torvalds/linux,e6a7df96facdcf5b1f71eb3ec26f2f9f6ad61e57,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2024-26704,torvalds/linux,55583e899a5357308274601364741a83e78d6ac4,pre,v3.16,TN,TN,TN,TN,TN,TN
CVE-2024-26704,torvalds/linux,55583e899a5357308274601364741a83e78d6ac4,vul,v3.18,FN,TP,FN,TP,FN,TP
CVE-2024-26704,torvalds/linux,55583e899a5357308274601364741a83e78d6ac4,vul,v5.1,FN,TP,TP,TP,FN,TP
CVE-2024-26704,torvalds/linux,55583e899a5357308274601364741a83e78d6ac4,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2024-26706,torvalds/linux,8b1d72395635af45410b66cc4c4ab37a12c4a831,vul,v2.6.12,FN,FN,FN,FN,FN,FN
CVE-2024-26706,torvalds/linux,8b1d72395635af45410b66cc4c4ab37a12c4a831,vul,v4.11,FN,FN,FN,FN,FN,TP
CVE-2024-26706,torvalds/linux,8b1d72395635af45410b66cc4c4ab37a12c4a831,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2024-26706,torvalds/linux,8b1d72395635af45410b66cc4c4ab37a12c4a831,fix,v6.9,TN,TN,TN,TN,FP,TN
CVE-2024-26715,torvalds/linux,61a348857e869432e6a920ad8ea9132e8d44c316,pre,v3.19,TN,TN,TN,TN,FP,TN
CVE-2024-26715,torvalds/linux,61a348857e869432e6a920ad8ea9132e8d44c316,vul,v4.6,FN,FN,FN,FN,FN,FN
CVE-2024-26715,torvalds/linux,61a348857e869432e6a920ad8ea9132e8d44c316,vul,v5.0,FN,FN,FN,FN,FN,FN
CVE-2024-26715,torvalds/linux,61a348857e869432e6a920ad8ea9132e8d44c316,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2024-26718,torvalds/linux,0a9bab391e336489169b95cb0d4553d921302189,pre,v4.18,TN,TN,TN,TN,FP,TN
CVE-2024-26718,torvalds/linux,0a9bab391e336489169b95cb0d4553d921302189,vul,v5.9,FN,FN,FN,FN,TP,TP
CVE-2024-26718,torvalds/linux,0a9bab391e336489169b95cb0d4553d921302189,vul,v6.0,FN,FN,FN,TP,TP,TP
CVE-2024-26718,torvalds/linux,0a9bab391e336489169b95cb0d4553d921302189,fix,v6.15,TN,TN,TN,TN,TN,TN
CVE-2024-26719,torvalds/linux,39126abc5e20611579602f03b66627d7cd1422f0,vul,v3.5,FN,FN,FN,FN,FN,FN
CVE-2024-26719,torvalds/linux,39126abc5e20611579602f03b66627d7cd1422f0,vul,v4.0,FN,TP,FN,FN,FN,TP
CVE-2024-26719,torvalds/linux,39126abc5e20611579602f03b66627d7cd1422f0,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2024-26719,torvalds/linux,39126abc5e20611579602f03b66627d7cd1422f0,fix,v6.16,TN,TN,TN,TN,FP,TN
CVE-2024-26726,torvalds/linux,5571e41ec6e56e35f34ae9f5b3a335ef510e0ade,vul,v6.5,FN,FN,FN,FN,FN,TP
CVE-2024-26726,torvalds/linux,5571e41ec6e56e35f34ae9f5b3a335ef510e0ade,vul,v6.6,FN,FN,FN,FN,FN,TP
CVE-2024-26726,torvalds/linux,5571e41ec6e56e35f34ae9f5b3a335ef510e0ade,fix,v6.11,TN,TN,TN,TN,TN,TN
CVE-2024-26726,torvalds/linux,5571e41ec6e56e35f34ae9f5b3a335ef510e0ade,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2024-26731,torvalds/linux,4cd12c6065dfcdeba10f49949bffcf383b3952d8,pre,v6.3,TN,TN,TN,TN,TN,TN
CVE-2024-26731,torvalds/linux,4cd12c6065dfcdeba10f49949bffcf383b3952d8,vul,v6.4,FN,TP,FN,FN,FN,TP
CVE-2024-26731,torvalds/linux,4cd12c6065dfcdeba10f49949bffcf383b3952d8,vul,v6.6,TP,TP,TP,FN,FN,TP
CVE-2024-26731,torvalds/linux,4cd12c6065dfcdeba10f49949bffcf383b3952d8,fix,v6.9,TN,TN,TN,TN,FP,TN
CVE-2024-26733,torvalds/linux,a7d6027790acea24446ddd6632d394096c0f4667,vul,v2.6.12,FN,TP,FN,TP,FN,TP
CVE-2024-26733,torvalds/linux,a7d6027790acea24446ddd6632d394096c0f4667,vul,v4.2,FN,TP,FN,TP,TP,TP
CVE-2024-26733,torvalds/linux,a7d6027790acea24446ddd6632d394096c0f4667,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2024-26733,torvalds/linux,a7d6027790acea24446ddd6632d394096c0f4667,fix,v6.10,TN,TN,TN,TN,TN,TN
CVE-2024-26741,torvalds/linux,66b60b0c8c4a163b022a9f0ad6769b0fd3dc662f,pre,v5.18,TN,FP,TN,TN,TN,TN
CVE-2024-26741,torvalds/linux,66b60b0c8c4a163b022a9f0ad6769b0fd3dc662f,vul,v6.1,FN,TP,FN,FN,FN,TP
CVE-2024-26741,torvalds/linux,66b60b0c8c4a163b022a9f0ad6769b0fd3dc662f,vul,v6.2,FN,TP,FN,FN,FN,TP
CVE-2024-26741,torvalds/linux,66b60b0c8c4a163b022a9f0ad6769b0fd3dc662f,fix,v6.15,TN,TN,TN,TN,TN,TN
CVE-2024-26758,torvalds/linux,1baae052cccd08daf9a9d64c3f959d8cdb689757,pre,v2.6.38,TN,TN,TN,TN,TN,TN
CVE-2024-26758,torvalds/linux,1baae052cccd08daf9a9d64c3f959d8cdb689757,vul,v3.0,FN,FN,FN,FN,FN,TP
CVE-2024-26758,torvalds/linux,1baae052cccd08daf9a9d64c3f959d8cdb689757,vul,v4.2,FN,FN,FN,FN,FN,TP
CVE-2024-26758,torvalds/linux,1baae052cccd08daf9a9d64c3f959d8cdb689757,fix,v6.17,TN,TN,TN,TN,TN,TN
CVE-2024-26761,torvalds/linux,0cab687205986491302cd2e440ef1d253031c221,vul,v5.19,FN,FN,FN,FN,FN,FN
CVE-2024-26761,torvalds/linux,0cab687205986491302cd2e440ef1d253031c221,vul,v6.3,TP,FN,FN,FN,FN,TP
CVE-2024-26761,torvalds/linux,0cab687205986491302cd2e440ef1d253031c221,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2024-26761,torvalds/linux,0cab687205986491302cd2e440ef1d253031c221,fix,v6.16,TN,TN,TN,TN,TN,TN
CVE-2024-26763,torvalds/linux,50c70240097ce41fe6bce6478b80478281e4d0f7,vul,v2.6.25,FN,FN,FN,FN,TP,FN
CVE-2024-26763,torvalds/linux,50c70240097ce41fe6bce6478b80478281e4d0f7,vul,v3.17,FN,FN,FN,FN,TP,TP
CVE-2024-26763,torvalds/linux,50c70240097ce41fe6bce6478b80478281e4d0f7,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2024-26763,torvalds/linux,50c70240097ce41fe6bce6478b80478281e4d0f7,fix,v6.14,TN,TN,TN,TN,TN,TN
CVE-2024-26764,torvalds/linux,b820de741ae48ccf50dd95e297889c286ff4f760,vul,v3.10,FN,TP,FN,FN,FN,FN
CVE-2024-26764,torvalds/linux,b820de741ae48ccf50dd95e297889c286ff4f760,vul,v5.0,TP,TP,TP,TP,FN,TP
CVE-2024-26764,torvalds/linux,b820de741ae48ccf50dd95e297889c286ff4f760,fix,v6.11,TN,TN,TN,TN,TN,TN
CVE-2024-26764,torvalds/linux,b820de741ae48ccf50dd95e297889c286ff4f760,fix,v6.16,TN,TN,TN,TN,FP,TN
CVE-2024-26767,torvalds/linux,0484e05d048b66d01d1f3c1d2306010bb57d8738,vul,v4.15,FN,FN,FN,FN,FN,FN
CVE-2024-26767,torvalds/linux,0484e05d048b66d01d1f3c1d2306010bb57d8738,vul,v5.14,FN,TP,FN,FN,FN,FN
CVE-2024-26767,torvalds/linux,0484e05d048b66d01d1f3c1d2306010bb57d8738,fix,v6.8,TN,FP,FP,TN,FP,TN
CVE-2024-26767,torvalds/linux,0484e05d048b66d01d1f3c1d2306010bb57d8738,fix,v6.17,TN,FP,FP,TN,TN,TN
CVE-2024-26771,torvalds/linux,6e2276203ac9ff10fc76917ec9813c660f627369,vul,v4.18,FN,FN,FN,FN,FN,TP
CVE-2024-26771,torvalds/linux,6e2276203ac9ff10fc76917ec9813c660f627369,vul,v5.5,FN,FN,TP,FN,TP,TP
CVE-2024-26771,torvalds/linux,6e2276203ac9ff10fc76917ec9813c660f627369,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2024-26771,torvalds/linux,6e2276203ac9ff10fc76917ec9813c660f627369,fix,v6.14,TN,TN,TN,TN,TN,TN
CVE-2024-26772,torvalds/linux,832698373a25950942c04a512daa652c18a9b513,vul,v2.6.25,FN,FN,FN,FN,TP,TP
CVE-2024-26772,torvalds/linux,832698373a25950942c04a512daa652c18a9b513,vul,v3.7,FN,FN,FN,FN,FN,TP
CVE-2024-26772,torvalds/linux,832698373a25950942c04a512daa652c18a9b513,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2024-26772,torvalds/linux,832698373a25950942c04a512daa652c18a9b513,fix,v6.12,TN,TN,TN,TN,TN,TN
CVE-2024-26774,torvalds/linux,993bf0f4c393b3667830918f9247438a8f6fdb5b,vul,v5.13,FN,FN,FN,FN,FN,FN
CVE-2024-26774,torvalds/linux,993bf0f4c393b3667830918f9247438a8f6fdb5b,vul,v6.0,TP,TP,TP,FN,FN,TP
CVE-2024-26774,torvalds/linux,993bf0f4c393b3667830918f9247438a8f6fdb5b,fix,v6.8,TN,TN,TN,TN,TN,TN
CVE-2024-26774,torvalds/linux,993bf0f4c393b3667830918f9247438a8f6fdb5b,fix,v6.17,TN,TN,TN,TN,FP,TN
CVE-2024-26775,torvalds/linux,e169bd4fb2b36c4b2bee63c35c740c85daeb2e86,vul,v2.6.12,FN,FN,FN,FN,FN,FN
