vul_id,repo,fixed_commit_sha,patch_file,patch_func,target_file,target_func,CWE,vuln_type,judgement
CVE-2022-0519,radareorg/radare2,6c4428f018d385fc80a33ecddcb37becea685dd5,shlr/java/class.c,r_bin_java_synthetic_attr_new,shlr/java/class.c,r_bin_java_bootstrap_methods_attr_new,Unknown,Unknown,
CVE-2022-0519,radareorg/radare2,6c4428f018d385fc80a33ecddcb37becea685dd5,shlr/java/class.c,r_bin_java_rtv_annotations_attr_new,shlr/java/class.c,r_bin_java_rti_annotations_attr_new,Unknown,Unknown,
CVE-2022-0519,radareorg/radare2,6c4428f018d385fc80a33ecddcb37becea685dd5,shlr/java/class.c,r_bin_java_stack_map_table_attr_new,shlr/java/class.c,r_bin_java_line_number_table_attr_new,Unknown,Unknown,TP
CVE-2022-0519,radareorg/radare2,6c4428f018d385fc80a33ecddcb37becea685dd5,shlr/java/class.c,r_bin_java_annotation_new,shlr/java/class.c,r_bin_java_bootstrap_method_new,Unknown,Unknown,
CVE-2022-0519,radareorg/radare2,6c4428f018d385fc80a33ecddcb37becea685dd5,shlr/java/class.c,r_bin_java_annotation_new,shlr/java/class.c,r_bin_java_annotation_array_new,Unknown,Unknown,
CVE-2022-0519,radareorg/radare2,6c4428f018d385fc80a33ecddcb37becea685dd5,shlr/java/class.c,r_bin_java_local_variable_table_attr_new,libr/core/p/core_java.c,r_cmd_java_handle_replace_classname_value,Unknown,Unknown,
CVE-2022-0523,radareorg/radare2,35482cb760db10f87a62569e2f8872dbd95e9269,libr/bin/format/pyc/marshal.c,get_tuple_object,libr/bin/format/pyc/marshal.c,get_list_object,Unknown,Unknown,
CVE-2022-0523,radareorg/radare2,35482cb760db10f87a62569e2f8872dbd95e9269,libr/bin/format/pyc/marshal.c,get_tuple_object,libr/bin/format/pyc/marshal.c,get_interned_object,Unknown,Unknown,
CVE-2022-0523,radareorg/radare2,35482cb760db10f87a62569e2f8872dbd95e9269,libr/bin/format/pyc/marshal.c,get_array_object_generic,libr/bin/format/pyc/marshal.c,get_dict_object,Unknown,Unknown,TP
CVE-2022-0676,radareorg/radare2,c84b7232626badd075caf3ae29661b609164bac6,libr/bin/p/bin_dyldcache.c,create_cache_bins,libr/bin/p/bin_dyldcache.c,create_cache_bins,Unknown,Unknown,FP
CVE-2022-0676,radareorg/radare2,c84b7232626badd075caf3ae29661b609164bac6,libr/bin/p/bin_dyldcache.c,create_cache_bins,libr/bin/p/bin_dyldcache.c,resolve_symbols_off,Unknown,Unknown,FP
CVE-2022-0712,radareorg/radare2,515e592b9bea0612bc63d8e93239ff35bcf645c7,libr/bin/p/bin_symbols.c,symbols,libr/bin/p/bin_symbols.c,symbols,Unknown,Unknown,FP
CVE-2022-0712,radareorg/radare2,515e592b9bea0612bc63d8e93239ff35bcf645c7,libr/bin/p/bin_symbols.c,symbols,libr/bin/p/bin_symbols.c,sections,Unknown,Unknown,
CVE-2022-1061,radareorg/radare2,d4ce40b516ffd70cf2e9e36832d8de139117d522,libr/bin/p/bin_symbols.c,parseDragons,libr/bin/format/mach0/mach0.c,mach_headerfields,Unknown,Unknown,FP
CVE-2022-1238,radareorg/radare2,c40a4f9862104ede15d0ba05ccbf805923070778,libr/bin/format/ne/ne.c,r_bin_ne_get_entrypoints,libr/bin/p/bin_tic.c,check,Unknown,Unknown,
CVE-2022-1240,radareorg/radare2,ca8d8b39f3e34a4fd943270330b80f1148129de4,libr/bin/format/mach0/mach0.c,parse_relocation_info,libr/bin/format/mach0/mach0.c,parse_import_stub,Unknown,Unknown,
CVE-2022-1283,radareorg/radare2,18d1d064bf599a255d55f09fca3104776fc34a67,libr/bin/format/ne/ne.c,r_bin_ne_get_symbols,libr/bin/format/ne/ne.c,r_bin_ne_get_entrypoints,Unknown,Unknown,
CVE-2022-1284,radareorg/radare2,64a82e284dddabaeb549228380103b57dead32a6,libr/core/canal.c,r_core_anal_esil,libr/core/cmd_anal.inc.c,r_core_esil_step,Unknown,Unknown,
CVE-2022-1382,radareorg/radare2,48f0ea79f99174fb0a62cb2354e13496ce5b7c44,libr/bin/format/ne/ne.c,r_bin_ne_get_segments,libr/bin/format/le/le.c,r_bin_le_get_sections,Unknown,Unknown,
CVE-2022-1649,radareorg/radare2,a5aafb99c3965259c84ddcf45a91144bf7eb4cf1,libr/bin/format/mach0/mach0.c,iterate_chained_fixups,libr/bin/p/bin_xnu_kernelcache.c,rebase_buffer_fixup,Unknown,Unknown,TP
CVE-2022-1714,radareorg/radare2,3ecdbf8e21186a9c5a4d3cfa3b1e9fd27045340e,libr/anal/p/anal_msp430.c,set_reg_profile,libr/arch/p/arc/plugin.c,regs,Unknown,Unknown,
CVE-2022-1714,radareorg/radare2,3ecdbf8e21186a9c5a4d3cfa3b1e9fd27045340e,libr/anal/p/anal_msp430.c,set_reg_profile,libr/arch/p/mcore/plugin.c,regs,Unknown,Unknown,FP
CVE-2022-1809,radareorg/radare2,919e3ac1a13f753c73e7a8e8d8bb4a143218732d,libr/anal/vtable.c,r_anal_list_vtables,libr/anal/class.c,list_all_functions_at_vtable_offset,Unknown,Unknown,
CVE-2022-1809,radareorg/radare2,919e3ac1a13f753c73e7a8e8d8bb4a143218732d,libr/anal/vtable.c,vtable_is_value_in_text_section,libr/anal/rtti_itanium.c,rtti_itanium_read_type_name_custom,Unknown,Unknown,
CVE-2022-1809,radareorg/radare2,919e3ac1a13f753c73e7a8e8d8bb4a143218732d,libr/anal/vtable.c,r_anal_list_vtables,libr/anal/rtti.c,r_anal_rtti_print_all,Unknown,Unknown,
CVE-2022-1809,radareorg/radare2,919e3ac1a13f753c73e7a8e8d8bb4a143218732d,libr/anal/vtable.c,vtable_is_value_in_text_section,libr/anal/rtti_itanium.c,rtti_itanium_read_type_name,Unknown,Unknown,
CVE-2022-1809,radareorg/radare2,919e3ac1a13f753c73e7a8e8d8bb4a143218732d,libr/anal/vtable.c,r_anal_list_vtables,libr/anal/rtti.c,r_anal_rtti_recover_all,Unknown,Unknown,
CVE-2022-1899,radareorg/radare2,193f4fe01d7f626e2ea937450f2e0c4604420e9d,libr/bin/bfile.c,string_scan_range,libr/core/cmd_print.inc.c,get_string_type,Unknown,Unknown,
CVE-2022-1899,radareorg/radare2,193f4fe01d7f626e2ea937450f2e0c4604420e9d,libr/bin/bfile.c,string_scan_range,libr/bin/p/bin_xnu_kernelcache.c,resolve_mig_subsystem,Unknown,Unknown,
CVE-2022-1899,radareorg/radare2,193f4fe01d7f626e2ea937450f2e0c4604420e9d,libr/bin/bfile.c,string_scan_range,libr/util/print.c,r_print_hexdump,Unknown,Unknown,
CVE-2022-28068,radareorg/radare2,637f4bd1af6752e28e0a9998e954e2e9ce6fa992,libr/bin/dwarf.c,dwarf_read_offset,libr/bin/dwarf.c,dwarf_read_address,Unknown,Unknown,
CVE-2022-28068,radareorg/radare2,637f4bd1af6752e28e0a9998e954e2e9ce6fa992,libr/bin/dwarf.c,parse_die,libr/anal/dwarf_process.c,parse_function_args_and_vars,Unknown,Unknown,TP
CVE-2022-28068,radareorg/radare2,637f4bd1af6752e28e0a9998e954e2e9ce6fa992,libr/bin/dwarf.c,parse_die,libr/anal/dwarf_process.c,parse_abstract_origin,Unknown,Unknown,TP
CVE-2022-28073,radareorg/radare2,59a9dfb60acf8b5c0312061cffd9693fc9526053,libr/core/cmd_anal.c,cmd_anal_reg,libr/core/cmd_debug.inc.c,cmd_debug_reg,Unknown,Unknown,FP
CVE-2022-28073,radareorg/radare2,59a9dfb60acf8b5c0312061cffd9693fc9526053,libr/core/anal_tp.c,r_core_anal_type_match,libr/core/cmd_type.inc.c,r_core_link_stroff,Unknown,Unknown,TP
CVE-2022-28073,radareorg/radare2,59a9dfb60acf8b5c0312061cffd9693fc9526053,libr/reg/rvalue.c,r_reg_set_value,libr/reg/rvalue.c,r_reg_set_pack,Unknown,Unknown,FP
CVE-2022-28073,radareorg/radare2,59a9dfb60acf8b5c0312061cffd9693fc9526053,libr/core/anal_tp.c,r_core_anal_type_match,libr/core/cmd_search.inc.c,emulateSyscallPrelude,Unknown,Unknown,TP
CVE-2023-27114,radareorg/radare2,a15067a8eaa836bcc24b0882712c14d1baa66509,libr/arch/p/wasm/wasm.c,wasm_dis,libr/arch/p/snes/snesdis.c,snesDisass,Unknown,Unknown,
CVE-2023-5686,radareorg/radare2,1bdda93e348c160c84e30da3637acef26d0348de,shlr/java/code.c,java_print_opcode,libr/util/print.c,r_print_hexdump,Unknown,Unknown,
OSV-2020-1076,radareorg/radare2,4886aa9f90eae0360f9e3d4714167a8a25983249,libr/bin/bfile.c,string_scan_range,libr/util/utf8.c,r_utf8_encode_str,Unknown,Unknown,
OSV-2020-1094,radareorg/radare2,45a2f03199e2cef792f3a1f621bb2df408bf7a03,libr/bin/p/bin_dex.c,dex_parse_debug_item,binr/r2r/r2r.c,interact_commands,Unknown,Unknown,
OSV-2020-1094,radareorg/radare2,45a2f03199e2cef792f3a1f621bb2df408bf7a03,libr/bin/p/bin_dex.c,dex_parse_debug_item,libr/bin/format/ne/ne.c,r_bin_ne_get_symbols,Unknown,Unknown,TP
OSV-2020-1094,radareorg/radare2,45a2f03199e2cef792f3a1f621bb2df408bf7a03,libr/bin/p/bin_dex.c,dex_parse_debug_item,libr/core/cmd_print.inc.c,cmd_print_op,Unknown,Unknown,FP
OSV-2020-1094,radareorg/radare2,45a2f03199e2cef792f3a1f621bb2df408bf7a03,libr/bin/p/bin_dex.c,dex_parse_debug_item,libr/bin/bfile.c,r_bin_file_xtr_load,Unknown,Unknown,
OSV-2020-160,radareorg/radare2,78de31fe69a600c035dbce373b9f2f62ea2af6de,libr/bin/format/elf/elf.h,Elf_,libr/bin/format/elf/elf.h,Elf_,Unknown,Unknown,
OSV-2020-317,radareorg/radare2,7d30ff52fc1be6f9698b166107b8981eab6ec7ba,libr/core/cbin.c,bin_symbols,libr/core/cbin.c,bin_fields,Unknown,Unknown,
OSV-2020-317,radareorg/radare2,7d30ff52fc1be6f9698b166107b8981eab6ec7ba,libr/core/cbin.c,bin_symbols,libr/core/cbin.c,bin_entry,Unknown,Unknown,
OSV-2020-441,radareorg/radare2,67d531dce9df1630387a870833cfdb6cd707ee9c,libr/bin/format/mach0/mach0.c,get_relocs,libr/bin/format/mach0/mach0.c,reconstruct_chained_fixup,Unknown,Unknown,
OSV-2020-523,radareorg/radare2,0e7b37601a2011c9b11112566e2d8f1b2611986d,libr/bin/p/bin_omf.c,check_buffer,libr/main/ragg2.c,r_main_ragg2,Unknown,Unknown,
OSV-2020-533,radareorg/radare2,c10df533f658e068cfcadbf400c65b9dd579040a,libr/bin/p/bin_dex.c,getstr,libr/bin/format/elf/elf_write.c,resize_section,Unknown,Unknown,
OSV-2020-7,radareorg/radare2,ee9025c9170c15dea5e68d4d5179d41e78868493,libr/core/cbin.c,bin_symbols,libr/core/cbin.c,_print_strings,Unknown,Unknown,
OSV-2020-7,radareorg/radare2,ee9025c9170c15dea5e68d4d5179d41e78868493,libr/core/cbin.c,bin_symbols,libr/core/cbin.c,bin_entry,Unknown,Unknown,
OSV-2020-722,radareorg/radare2,2ec8d3c9f2103c7da8bcb7d864db000b9e93a05a,libr/bin/format/mach0/mach0.c,parse_function_starts,libr/bin/format/objc/mach0_classes.c,get_ivar_list,Unknown,Unknown,
OSV-2021-1820,radareorg/radare2,2cfc1d7e12adf87a28ac78abb32233cf39c6d54a,libr/util/str.c,r_str_len_utf8_ansi,libr/util/str.c,r_str_len_utf8,Unknown,Unknown,TP
OSV-2021-1820,radareorg/radare2,2cfc1d7e12adf87a28ac78abb32233cf39c6d54a,libr/util/str.c,r_str_len_utf8_ansi,libr/cons/winutils.c,utf8len_fixed,Unknown,Unknown,
OSV-2022-1110,radareorg/radare2,0f2952ea080596fc51f484aca4cdc7efb59af59d,libr/bin/format/objc/mach0_classes.c,parse_classes,libr/bin/format/objc/mach0_classes.c,parse_classes,Unknown,Unknown,
OSV-2022-383,radareorg/radare2,3a9ba748f2bee9d3950346dac0753145809e4abc,libr/include/r_arch.h,r_arch_config_new,libr/arch/arch_config.c,r_arch_config_clone,Unknown,Unknown,
OSV-2022-383,radareorg/radare2,3a9ba748f2bee9d3950346dac0753145809e4abc,libr/include/r_arch.h,r_arch_config_new,libr/arch/arch_session.c,r_arch_session,Unknown,Unknown,
OSV-2022-383,radareorg/radare2,3a9ba748f2bee9d3950346dac0753145809e4abc,libr/include/r_arch.h,r_arch_config_new,libr/config/config.c,r_config_node_new,Unknown,Unknown,
OSV-2022-383,radareorg/radare2,3a9ba748f2bee9d3950346dac0753145809e4abc,libr/include/r_arch.h,r_arch_config_new,libr/config/config.c,r_config_node_clone,Unknown,Unknown,
OSV-2023-989,radareorg/radare2,a9d18eb4229893fabd9c40ebdb00d7466d9ab401,libr/bin/format/mach0/mach0.c,load_sections,libr/bin/format/mach0/mach0.c,get_segments_vec,Unknown,Unknown,
CVE-2015-2150,torvalds/linux,af6fc858a35b90e89ea7a7ee58e66628c55c776b,drivers/xen/xen-pciback/conf_space_header.c,command_read,arch/sparc/kernel/pcic.c,pcibios_enable_device,Unknown,Unknown,
CVE-2015-3212,torvalds/linux,2d45a02d0166caf2627fe91897c6ffc3b19514c4,net/sctp/socket.c,sctp_init_sock,net/sctp/socket.c,sctp_destroy_sock,Unknown,Unknown,
CVE-2015-3212,torvalds/linux,2d45a02d0166caf2627fe91897c6ffc3b19514c4,net/sctp/socket.c,sctp_init_sock,net/sctp/socket.c,sctp_setsockopt_auto_asconf,Unknown,Unknown,
CVE-2015-3212,torvalds/linux,2d45a02d0166caf2627fe91897c6ffc3b19514c4,net/sctp/socket.c,sctp_init_sock,drivers/rapidio/rio.c,rio_add_device,Unknown,Unknown,
CVE-2015-3636,torvalds/linux,a134f083e79fb4c3d0a925691e732c56911b4326,net/ipv4/ping.c,ping_unhash,include/net/sock.h,__sk_del_node_init,Unknown,Unknown,
CVE-2015-4036,torvalds/linux,59c816c1f24df0204e01851431d3bab3eb76719c,drivers/vhost/scsi.c,vhost_scsi_make_tpg,drivers/target/sbp/sbp_target.c,sbp_make_tpg,Unknown,Unknown,TP
CVE-2015-4036,torvalds/linux,59c816c1f24df0204e01851431d3bab3eb76719c,drivers/vhost/scsi.c,vhost_scsi_make_tpg,drivers/usb/gadget/function/f_tcm.c,usbg_make_tpg,Unknown,Unknown,TP
CVE-2015-4177,torvalds/linux,cd4a40174b71acd021877341684d8bb1dc8ea4ae,fs/namespace.c,collect_mounts,fs/namespace.c,mnt_clone_internal,Unknown,Unknown,
CVE-2015-5327,torvalds/linux,cc25b994acfbc901429da682d0f73c190e960206,crypto/asymmetric_keys/x509_cert_parser.c,x509_decode_time,arch/powerpc/platforms/chrp/time.c,chrp_get_rtc_time,Unknown,Unknown,
CVE-2015-5707,torvalds/linux,451a2886b6bf90e2fb378f7c46c655450fb96e81,drivers/scsi/sg.c,sg_start_req,drivers/scsi/sg.c,sg_start_req,Unknown,Unknown,
CVE-2015-7509,torvalds/linux,c9b92530a723ac5ef8e352885a1862b18f31b2f5,fs/ext4/namei.c,ext4_orphan_add,fs/ext4/xattr.c,ext4_xattr_set_handle,Unknown,Unknown,
CVE-2015-7509,torvalds/linux,c9b92530a723ac5ef8e352885a1862b18f31b2f5,fs/ext4/namei.c,ext4_orphan_del,fs/ext4/resize.c,reserve_backup_gdb,Unknown,Unknown,
CVE-2015-7509,torvalds/linux,c9b92530a723ac5ef8e352885a1862b18f31b2f5,fs/ext4/namei.c,ext4_orphan_del,fs/ext4/inline.c,ext4_update_inline_data,Unknown,Unknown,
CVE-2015-8539,torvalds/linux,096fe9eaea40a17e125569f9e657e34cdb6d73bd,security/keys/trusted.c,trusted_update,crypto/asymmetric_keys/public_key.c,software_key_query,Unknown,Unknown,
CVE-2015-8539,torvalds/linux,096fe9eaea40a17e125569f9e657e34cdb6d73bd,security/keys/user_defined.c,user_update,net/sctp/bind_addr.c,sctp_del_bind_addr,Unknown,Unknown,
CVE-2015-8709,torvalds/linux,bfedb589252c01fa505ac9f6f2a3d5d68d707ef4,kernel/ptrace.c,ptrace_attach,kernel/ptrace.c,ptrace_attach,Unknown,Unknown,
CVE-2015-8950,torvalds/linux,6829e274a623187c24f7cfc0e3d35f25d087fcc5,arch/arm64/mm/dma-mapping.c,__dma_alloc_coherent,sound/core/memalloc.c,snd_dma_sg_fallback_alloc,Unknown,Unknown,
CVE-2015-9289,torvalds/linux,1fa2337a315a2448c5434f41e00d56b01a22283c,drivers/media/dvb-frontends/cx24116.c,cx24116_send_diseqc_msg,drivers/media/dvb-frontends/cx24117.c,cx24117_send_diseqc_msg,Unknown,Unknown,
CVE-2016-10147,torvalds/linux,48a992727d82cb7db076fa15d372178743b1f4cd,crypto/mcryptd.c,mcryptd_check_internal,crypto/cryptd.c,cryptd_type_and_mask,Unknown,Unknown,
CVE-2016-10200,torvalds/linux,32c231164b762dddefa13af5a0101032c70b50ef,net/l2tp/l2tp_ip6.c,l2tp_ip6_bind,net/llc/af_llc.c,llc_ui_autobind,Unknown,Unknown,
CVE-2016-10200,torvalds/linux,32c231164b762dddefa13af5a0101032c70b50ef,net/l2tp/l2tp_ip.c,l2tp_ip_bind,net/l2tp/l2tp_ip.c,l2tp_ip_connect,Unknown,Unknown,
CVE-2016-10208,torvalds/linux,3a4b77cd47bb837b8557595ec7425f281f2ca1fe,fs/ext4/super.c,ext4_fill_super,fs/ext2/super.c,ext2_fill_super,Unknown,Unknown,
CVE-2016-10208,torvalds/linux,3a4b77cd47bb837b8557595ec7425f281f2ca1fe,fs/ext4/super.c,ext4_fill_super,fs/ext4/resize.c,ext4_update_super,Unknown,Unknown,
CVE-2016-2069,torvalds/linux,71b3c126e61177eb693423f2e18a1914205b165e,arch/x86/mm/tlb.c,flush_tlb_page,arch/x86/mm/tlb.c,flush_tlb_mm_range,Unknown,Unknown,
CVE-2016-2069,torvalds/linux,71b3c126e61177eb693423f2e18a1914205b165e,arch/x86/mm/tlb.c,flush_tlb_page,arch/sparc/mm/srmmu.c,any_other_mm_cpus,Unknown,Unknown,
CVE-2016-2069,torvalds/linux,71b3c126e61177eb693423f2e18a1914205b165e,arch/x86/mm/tlb.c,flush_tlb_mm_range,arch/sh/kernel/smp.c,flush_tlb_mm,Unknown,Unknown,
CVE-2016-2185,torvalds/linux,950336ba3e4a1ffd2ca60d29f6ef386dd2c7351d,drivers/input/misc/ati_remote2.c,ati_remote2_probe,drivers/input/misc/ims-pcu.c,ims_pcu_parse_cdc_data,Unknown,Unknown,
CVE-2016-2188,torvalds/linux,b7321e81fc369abe353cf094d4f0dc2fe11ab95f,drivers/usb/misc/iowarrior.c,iowarrior_probe,drivers/media/usb/hdpvr/hdpvr-core.c,hdpvr_probe,Unknown,Unknown,
CVE-2016-2545,torvalds/linux,ee8413b01045c74340aa13ad5bdf905de32be736,sound/core/timer.c,snd_timer_interrupt,virt/kvm/pfncache.c,kvm_gpc_deactivate,Unknown,Unknown,
CVE-2016-2549,torvalds/linux,2ba1fe7a06d3624f9a7586d672b55f08f7c670f3,sound/core/hrtimer.c,snd_hrtimer_stop,sound/drivers/dummy.c,dummy_hrtimer_create,Unknown,Unknown,
CVE-2016-2549,torvalds/linux,2ba1fe7a06d3624f9a7586d672b55f08f7c670f3,sound/core/hrtimer.c,snd_hrtimer_stop,sound/drivers/dummy.c,dummy_hrtimer_stop,Unknown,Unknown,
CVE-2016-2549,torvalds/linux,2ba1fe7a06d3624f9a7586d672b55f08f7c670f3,sound/core/hrtimer.c,snd_hrtimer_stop,sound/drivers/dummy.c,dummy_hrtimer_start,Unknown,Unknown,
CVE-2016-2549,torvalds/linux,2ba1fe7a06d3624f9a7586d672b55f08f7c670f3,sound/core/hrtimer.c,snd_hrtimer_stop,drivers/media/platform/mediatek/mdp3/mtk-mdp3-core.c,mdp_resume,Unknown,Unknown,
CVE-2016-2550,torvalds/linux,415e3d3e90ce9e18727e8843ae343eda5a58fad6,net/core/scm.c,__scm_destroy,drivers/gpio/gpiolib-cdev.c,lineinfo_changed_func,Unknown,Unknown,
CVE-2016-2782,torvalds/linux,cac9b50b0d75a1d50d6c056ff65c005f3224c8e0,drivers/usb/serial/visor.c,treo_attach,drivers/usb/serial/io_edgeport.c,edge_open,Unknown,Unknown,
CVE-2016-3135,torvalds/linux,d157bd761585605b7882935ffb86286919f62ea1,net/netfilter/x_tables.c,xt_alloc_table_info,drivers/net/ipa/gsi_trans.c,gsi_trans_pool_init_dma,Unknown,Unknown,
CVE-2016-3137,torvalds/linux,c55aee1bf0e6b6feec8b2927b43f7a09a6d5f754,drivers/usb/serial/cypress_m8.c,cypress_open,drivers/usb/serial/metro-usb.c,metrousb_open,Unknown,Unknown,
CVE-2016-3137,torvalds/linux,c55aee1bf0e6b6feec8b2927b43f7a09a6d5f754,drivers/usb/serial/cypress_m8.c,cypress_open,drivers/usb/serial/io_edgeport.c,edge_open,Unknown,Unknown,
CVE-2016-3137,torvalds/linux,c55aee1bf0e6b6feec8b2927b43f7a09a6d5f754,drivers/usb/serial/cypress_m8.c,cypress_generic_port_probe,drivers/usb/serial/cyberjack.c,cyberjack_port_probe,Unknown,Unknown,
CVE-2016-3137,torvalds/linux,c55aee1bf0e6b6feec8b2927b43f7a09a6d5f754,drivers/usb/serial/cypress_m8.c,cypress_open,drivers/usb/serial/symbolserial.c,symbol_int_callback,Unknown,Unknown,
CVE-2016-4470,torvalds/linux,38327424b40bcebe2de92d07312c89360ac9229a,security/keys/key.c,key_reject_and_link,security/keys/request_key.c,construct_alloc_key,Unknown,Unknown,
CVE-2016-4558,torvalds/linux,92117d8443bc5afacc8d5ba82e541946310f106e,kernel/bpf/syscall.c,bpf_map_get_with_uref,kernel/bpf/map_in_map.c,bpf_map_fd_get_ptr,Unknown,Unknown,
CVE-2016-4558,torvalds/linux,92117d8443bc5afacc8d5ba82e541946310f106e,kernel/bpf/verifier.c,replace_map_fd_with_map_ptr,kernel/bpf/syscall.c,bpf_prog_bind_map,Unknown,Unknown,
CVE-2016-4794,torvalds/linux,4f996e234dad488e5d9ba0858bc1bae12eff82c3,mm/percpu.c,pcpu_balance_workfn,mm/percpu.c,pcpu_balance_free,Unknown,Unknown,
CVE-2016-4951,torvalds/linux,45e093ae2830cd1264677d47ff9a95a71f5d9f9c,net/tipc/socket.c,tipc_nl_publ_dump,net/tipc/node.c,tipc_nl_node_dump_link,Unknown,Unknown,
CVE-2016-5195,torvalds/linux,19be0eaffa3ac7d8eb6784ad9bdbc7d67ed8e619,mm/gup.c,follow_page_pte,mm/huge_memory.c,follow_devmap_pmd,Unknown,Unknown,
CVE-2016-5243,torvalds/linux,5d2be1422e02ccd697ccfcd45c85b4a26e6178e2,net/tipc/netlink_compat.c,tipc_nl_compat_link_dump,net/tipc/netlink_compat.c,tipc_nl_compat_node_dump,Unknown,Unknown,
CVE-2016-5400,torvalds/linux,aa93d1fee85c890a34f2510a310e55ee76a27848,drivers/media/usb/airspy/airspy.c,airspy_probe,drivers/media/usb/msi2500/msi2500.c,msi2500_probe,Unknown,Unknown,TP
CVE-2016-5400,torvalds/linux,aa93d1fee85c890a34f2510a310e55ee76a27848,drivers/media/usb/airspy/airspy.c,airspy_probe,drivers/media/usb/pwc/pwc-if.c,usb_pwc_probe,Unknown,Unknown,
CVE-2016-5400,torvalds/linux,aa93d1fee85c890a34f2510a310e55ee76a27848,drivers/media/usb/airspy/airspy.c,airspy_probe,drivers/input/touchscreen/sur40.c,sur40_probe,Unknown,Unknown,TP
CVE-2016-5728,torvalds/linux,9bf292bfca94694a721449e3fd752493856710f6,drivers/misc/mic/vop/vop_vringh.c,vop_ioctl,drivers/hwtracing/stm/core.c,stm_char_policy_set_ioctl,Unknown,Unknown,TP
CVE-2016-6327,torvalds/linux,51093254bf879bc9ce96590400a87897c7498463,drivers/infiniband/ulp/srpt/ib_srpt.c,srpt_handle_tsk_mgmt,drivers/scsi/ibmvscsi_tgt/ibmvscsi_tgt.c,ibmvscsis_parse_task,Unknown,Unknown,
CVE-2017-12168,torvalds/linux,9e3f7a29694049edd728e2400ab57ad7553e5aa9,arch/arm64/kvm/sys_regs.c,access_pmu_evcntr,arch/arm64/kvm/sys_regs.c,access_pmu_evtyper,Unknown,Unknown,TP
CVE-2017-15128,torvalds/linux,1e3921471354244f70fe268586ff94a97a6dd4df,mm/hugetlb.c,hugetlb_mcopy_atomic_pte,fs/hugetlbfs/inode.c,hugetlbfs_fallocate,Unknown,Unknown,
CVE-2017-15265,torvalds/linux,71105998845fb012937332fe2e806d443c09e026,sound/core/seq/seq_ports.c,snd_seq_create_port,drivers/scsi/mpt3sas/mpt3sas_scsih.c,mpt3sas_get_port_by_id,Unknown,Unknown,
CVE-2017-15265,torvalds/linux,71105998845fb012937332fe2e806d443c09e026,sound/core/seq/seq_clientmgr.c,snd_seq_ioctl_create_port,sound/core/seq/seq_clientmgr.c,snd_seq_ioctl_set_port_info,Unknown,Unknown,
CVE-2017-16527,torvalds/linux,124751d5e63c823092060074bd0abaae61aaa9c4,sound/usb/mixer.c,snd_usb_mixer_disconnect,sound/usb/mixer.c,snd_usb_mixer_inactivate,Unknown,Unknown,TP
CVE-2017-16527,torvalds/linux,124751d5e63c823092060074bd0abaae61aaa9c4,sound/usb/mixer.c,snd_usb_mixer_disconnect,sound/usb/fcp.c,fcp_cleanup_urb,Unknown,Unknown,
CVE-2017-16527,torvalds/linux,124751d5e63c823092060074bd0abaae61aaa9c4,sound/usb/mixer.c,snd_usb_mixer_disconnect,sound/usb/mixer.c,snd_usb_mixer_activate,Unknown,Unknown,
CVE-2017-18241,torvalds/linux,d4fdf8ba0e5808ba9ad6b44337783bd9935e0982,fs/f2fs/segment.c,build_segment_manager,fs/f2fs/super.c,f2fs_remount,Unknown,Unknown,
CVE-2017-18509,torvalds/linux,99253eb750fda6a644d5188fb26c43bad8d5a745,net/ipv6/ip6mr.c,ip6_mroute_getsockopt,net/ipv6/ip6mr.c,ip6mr_ioctl,Unknown,Unknown,TP
CVE-2017-18509,torvalds/linux,99253eb750fda6a644d5188fb26c43bad8d5a745,net/ipv6/ip6mr.c,ip6_mroute_getsockopt,net/ipv6/ip6mr.c,ip6mr_compat_ioctl,Unknown,Unknown,TP
CVE-2017-5972,torvalds/linux,e994b2f0fb9229aeff5eea9541320bd7b2ca8714,net/ipv4/tcp_ipv4.c,tcp_v4_rcv,net/dccp/ipv4.c,dccp_v4_rcv,Unknown,Unknown,
